Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4568.20,,102.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055991001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,76.360,,1084.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056085001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,76.650,,794.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056093001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,76.950,,494.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056089001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,76.960,,484.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056088001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,77.200,,244.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056096001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,77.270,,174.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056097001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,77.425,,19.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056099001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,77.435,,9.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056098001,
20260518,XOF8003,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,77.465,,-21.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F056104001,
20260518,XOF8003,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,85.385,,-7380.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F060985001,
20260518,XOF8003,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,85.390,,-7385.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F060984001,
20260518,XOF8003,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,85.495,,-7490.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F060988001,
20260518,XOF8003,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,86.945,,-8940.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F060980001,
20260518,XOF8003,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,87.715,,-9710.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F060975001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4582.10,,-2670.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056589001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4584.30,,-3330.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056588001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4585.20,,-3600.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056540001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4585.20,,-3600.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056575001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4585.40,,-3660.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056568001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4585.40,,-3660.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056573001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4585.70,,-3750.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056562001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4586.00,,-3840.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056595001,
20260518,XOF8003,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4586.10,,-3870.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F056539001,
